FDC52,11.15,Regular,0.0082799,Dairy,151.8708,OUT046,1997,Small,Tier 1,Supermarket,1828.828174
FDU38,10.8,Low Fat,0.138171603,Dairy,191.4504,OUT010,1998,Medium,Tier 3,Grocery Store,575.2512
FDC41,15.6,Low Fat,0.1173895,Frozen Foods,75.567,OUT018,2009,Medium,Tier 3,Supermarket,1261.364364
FDW28,18.25,Low Fat,0.089004389,Frozen Foods,196.7452,OUT045,2002,Small,Tier 2,Supermarket,978.726
FDD17,7.5,Low Fat,0.032626952,Frozen Foods,235.9906,OUT046,1997,Small,Tier 1,Supermarket,6893.0274
FDF09,6.215,Low Fat,0.020334777,Fruits and Vegetables,35.3848,OUT010,1998,Medium,Tier 3,Grocery Store,239.7090199
FDS07,12.35,Low Fat,0.0,Fruits and Vegetables,115.0518,OUT035,2004,Small,Tier 2,Supermarket,1506.143114
FDP32,6.65,Low Fat,0.087669485,Fruits and Vegetables,127.2678,OUT046,1997,Small,Tier 1,Supermarket,2416.1882
FDY43,14.85,Low Fat,0.098555228,Fruits and Vegetables,166.9474,OUT049,1999,Medium,Tier 1,Supermarket,2627.919023
FDC45,17.0,Low Fat,0.135944247,Fruits and Vegetables,171.5106,OUT049,1999,Medium,Tier 1,Supermarket,1539.9954
FDA20,6.78,Low Fat,0.066756194,Fruits and Vegetables,187.324,OUT045,2002,Small,Tier 2,Supermarket,1384.361825
FDM20,10.0,Low Fat,0.0,Fruits and Vegetables,246.9144,OUT018,2009,Medium,Tier 3,Supermarket,3185.1872
DRP35,18.85,Low Fat,0.09079168,Hard Drinks,127.1336,OUT013,1987,High,Tier 3,Supermarket,3579.3408
DRM23,16.6,Low Fat,0.135733218,Hard Drinks,172.7422,OUT046,1997,Small,Tier 1,Supermarket,3125.597367
NCY29,13.65,Low Fat,0.077354192,Health and Hygiene,57.293,OUT049,1999,Medium,Tier 1,Supermarket,828.972417
NCN17,11.0,Low Fat,0.055024445,Health and Hygiene,100.8358,OUT049,1999,Medium,Tier 1,Supermarket,1186.837366
NCJ05,18.7,Low Fat,0.046159928,Health and Hygiene,152.3682,OUT049,1999,Medium,Tier 1,Supermarket,1677.1502
NCQ17,"",Low Fat,0.116366304,Health and Hygiene,158.363,OUT027,1985,Medium,Tier 3,Supermarket,4068.038
NCC54,"",Low Fat,0.171079215,Health and Hygiene,240.4196,OUT019,1985,Small,Tier 1,Grocery Store,1405.311569
NCN30,16.35,Low Fat,0.016993204,Household,95.741,OUT046,1997,Small,Tier 1,Supermarket,965.41
NCY06,15.25,Low Fat,0.06153089,Household,132.2968,OUT017,2007,Medium,Tier 2,Supermarket,1696.4584
NCU18,15.1,Low Fat,0.056155909,Household,140.5496,OUT017,2007,Medium,Tier 2,Supermarket,2681.8424
NCD54,21.1,Low Fat,0.029008944,Household,143.3786,OUT046,1997,Small,Tier 1,Supermarket,866.8716
NCO30,19.5,Low Fat,0.026320247,Household,184.9608,OUT010,1998,Medium,Tier 3,Grocery Store,3895.274448
NCU54,8.88,Low Fat,0.098822387,Household,209.627,OUT045,2002,Small,Tier 2,Supermarket,1887.543
NCX30,16.7,Low Fat,0.026615593,Household,247.4776,OUT035,2004,Small,Tier 2,Supermarket,4463.505994
NCF06,6.235,Low Fat,0.020280634,Household,258.4962,OUT018,2009,Medium,Tier 3,Supermarket,1692.309997
NCB31,6.235,Low Fat,0.118915034,Household,264.791,OUT045,2002,Small,Tier 2,Supermarket,2103.928
FDQ27,5.19,Regular,0.044215795,Meat,104.999,OUT013,1987,High,Tier 3,Supermarket,583.0909467
FDJ07,"",Low Fat,0.014353676,Meat,115.515,OUT027,1985,Medium,Tier 3,Supermarket,1631.21
FDN39,19.35,Regular,0.109667698,Meat,166.0816,OUT010,1998,Medium,Tier 3,Grocery Store,671.1264
FDX51,9.5,Regular,0.022148582,Meat,194.9452,OUT018,2009,Medium,Tier 3,Supermarket,2018.657546
FDI19,15.1,Low Fat,0.052420442,Meat,242.4512,OUT049,1999,Medium,Tier 1,Supermarket,3844.063776
NCM43,14.5,Low Fat,0.019554705,Others,162.421,OUT018,2009,Medium,Tier 3,Supermarket,1957.452
FDI09,"",Regular,0.128711271,Seafood,240.488,OUT027,1985,Medium,Tier 3,Supermarket,1868.429999
FDG10,6.63,Regular,0.011001175,Snack Foods,57.0588,OUT017,2007,Medium,Tier 2,Supermarket,408.5638315
FDI21,5.59,Regular,0.056602818,Snack Foods,63.2168,OUT046,1997,Small,Tier 1,Supermarket,1725.7536
FDW58,20.75,Low Fat,0.007583861,Snack Foods,107.0622,OUT018,2009,Medium,Tier 3,Supermarket,2421.479309
FDU34,18.25,Low Fat,0.075347426,Snack Foods,126.3046,OUT045,2002,Small,Tier 2,Supermarket,747.0276
DRF25,9.0,Low Fat,0.038917891,Soft Drinks,35.919,OUT035,2004,Small,Tier 2,Supermarket,1171.808
DRB48,"",Regular,0.024733134,Soft Drinks,40.2822,OUT027,1985,Medium,Tier 3,Supermarket,1296.3126
DRD13,15.0,Low Fat,0.049279392,Soft Drinks,65.7168,OUT018,2009,Medium,Tier 3,Supermarket,575.2512
FDD35,12.15,Low Fat,0.0,Starchy Foods,119.244,OUT035,2004,Small,Tier 2,Supermarket,2636.568
FDI35,14.0,Low Fat,0.041283361,Starchy Foods,182.4634,OUT035,2004,Small,Tier 2,Supermarket,5452.902
FDB23,19.2,Regular,0.009354173,Starchy Foods,226.0062,OUT010,1998,Medium,Tier 3,Grocery Store,4643.071373
FDF24,9.195,Regular,0.02524761,Baking Goods,81.9934,OUT027,1985,Medium,Tier 3,Supermarket,3439.5228
FDP60,17.35,Low Fat,0.056146632,Baking Goods,99.5016,OUT018,2009,Medium,Tier 3,Supermarket,1898.988036
FDY60,10.5,Regular,0.044139551,Baking Goods,143.9128,OUT010,1998,Medium,Tier 3,Grocery Store,143.8128
FDU12,"",Regular,0.075384242,Baking Goods,262.7568,OUT027,1985,Medium,Tier 3,Supermarket,7646.0472
FDU35,"",Low Fat,0.078831762,Breads,98.97,OUT027,1985,Medium,Tier 3,Supermarket,3395.58
FDR23,15.85,Low Fat,0.081772054,Breads,175.137,OUT035,2004,Small,Tier 2,Supermarket,2997.995166
FDV59,13.35,Low Fat,0.0,Breads,217.6166,OUT018,2009,Medium,Tier 3,Supermarket,3265.749
FDM02,12.5,Regular,0.12341737,Canned,86.0198,OUT010,1998,Medium,Tier 3,Grocery Store,87.2198
FDL38,13.8,Regular,0.014816444,Canned,87.5172,OUT017,2007,Medium,Tier 2,Supermarket,1280.201602
FDO50,16.25,Low Fat,0.078168739,Canned,91.3804,OUT046,1997,Small,Tier 1,Supermarket,1653.8472
FDZ01,8.975,Regular,0.009110086,Canned,101.799,OUT017,2007,Medium,Tier 2,Supermarket,1005.010628
FDC26,10.195,Low Fat,0.126639402,Canned,109.5886,OUT045,2002,Small,Tier 2,Supermarket,1217.808797
FDT25,7.5,Low Fat,0.050853901,Canned,121.7072,OUT045,2002,Small,Tier 2,Supermarket,367.5216
FDH14,17.1,Regular,0.046799702,Canned,139.5838,OUT035,2004,Small,Tier 2,Supermarket,2625.571278
FDL14,8.115,Regular,0.03234077,Canned,154.3972,OUT017,2007,Medium,Tier 2,Supermarket,1378.226606
FDP25,15.2,Low Fat,0.02118987,Canned,219.3824,OUT013,1987,High,Tier 3,Supermarket,3534.689229
DRG39,14.15,Low Fat,0.042352822,Dairy,51.6982,OUT018,2009,Medium,Tier 3,Supermarket,1262.3568
FDQ26,13.5,Regular,0.113604487,Dairy,57.9562,OUT010,1998,Medium,Tier 3,Grocery Store,829.353222
FDH27,7.075,Low Fat,0.058346939,Dairy,142.2128,OUT046,1997,Small,Tier 1,Supermarket,3163.8816
FDB40,17.5,Regular,0.007582533,Dairy,145.5102,OUT017,2007,Medium,Tier 2,Supermarket,2724.678495
FDL16,12.85,Low Fat,0.169405699,Frozen Foods,46.106,OUT017,2007,Medium,Tier 2,Supermarket,792.302
FDS28,8.18,Regular,0.082386011,Frozen Foods,56.6588,OUT035,2004,Small,Tier 2,Supermarket,687.1056
FDH16,10.5,Low Fat,0.052852621,Frozen Foods,88.783,OUT017,2007,Medium,Tier 2,Supermarket,2067.309
FDL40,17.7,Low Fat,0.011636708,Frozen Foods,94.541,OUT045,2002,Small,Tier 2,Supermarket,1061.951
FDN28,5.88,Regular,0.030418998,Frozen Foods,103.099,OUT017,2007,Medium,Tier 2,Supermarket,1341.587
FDJ04,18.0,Low Fat,0.124645538,Frozen Foods,117.2124,OUT049,1999,Medium,Tier 1,Supermarket,2133.2232
FDA28,"",Regular,0.047570401,Frozen Foods,125.7362,OUT027,1985,Medium,Tier 3,Supermarket,3020.0688
FDM52,15.1,Low Fat,0.026046138,Frozen Foods,147.2076,OUT045,2002,Small,Tier 2,Supermarket,1773.6912
FDW52,"",Regular,0.037340835,Frozen Foods,163.1526,OUT027,1985,Medium,Tier 3,Supermarket,3946.8624
FDC17,12.15,Low Fat,0.015548178,Frozen Foods,211.2928,OUT017,2007,Medium,Tier 2,Supermarket,5049.4272
FDY28,"",Regular,0.26639671,Frozen Foods,215.6218,OUT019,1985,Small,Tier 1,Grocery Store,641.1654
FDF05,17.5,Low Fat,0.026980351,Frozen Foods,262.591,OUT018,2009,Medium,Tier 3,Supermarket,4207.856
FDD08,8.3,Low Fat,0.03549838,Fruits and Vegetables,36.6506,OUT018,2009,Medium,Tier 3,Supermarket,455.4072
FDG57,14.7,Low Fat,0.072238195,Fruits and Vegetables,47.5034,OUT013,1987,High,Tier 3,Supermarket,972.068
FDG44,"",Low Fat,0.178923163,Fruits and Vegetables,55.7298,OUT019,1985,Small,Tier 1,Grocery Store,161.7894
FDQ44,"",Low Fat,0.035965286,Fruits and Vegetables,121.1756,OUT027,1985,Medium,Tier 3,Supermarket,3369.23777
FDB08,6.055,Low Fat,0.031230059,Fruits and Vegetables,160.3578,OUT018,2009,Medium,Tier 3,Supermarket,1765.0358
FDT19,"",Regular,0.253947823,Fruits and Vegetables,174.608,OUT019,1985,Small,Tier 1,Grocery Store,687.5743132
FDT32,19.0,Regular,0.065633934,Fruits and Vegetables,186.5214,OUT046,1997,Small,Tier 1,Supermarket,2261.0568
FDR56,15.5,Regular,0.168661356,Fruits and Vegetables,195.8768,OUT010,1998,Medium,Tier 3,Grocery Store,3278.977632
FDY56,16.35,Regular,0.062537976,Fruits and Vegetables,226.5062,OUT045,2002,Small,Tier 2,Supermarket,4073.714007
FDM20,10.0,Low Fat,0.038764258,Fruits and Vegetables,246.2144,OUT045,2002,Small,Tier 2,Supermarket,2585.2512
DRI59,9.5,Low Fat,0.04083467,Hard Drinks,224.7088,OUT046,1997,Small,Tier 1,Supermarket,2348.20696
NCP17,"",Low Fat,0.027580163,Health and Hygiene,62.2168,OUT027,1985,Medium,Tier 3,Supermarket,1661.8368
NCR18,15.85,Low Fat,0.020470576,Household,44.5112,OUT013,1987,High,Tier 3,Supermarket,761.9427216
NCB19,6.525,Low Fat,0.090806457,Household,86.4882,OUT017,2007,Medium,Tier 2,Supermarket,1631.8758
NCD07,9.1,Low Fat,0.055541153,Household,115.6518,OUT045,2002,Small,Tier 2,Supermarket,1105.052949
NCN42,20.25,Low Fat,0.014280554,Household,148.0418,OUT018,2009,Medium,Tier 3,Supermarket,1177.1344
NCP06,20.7,Low Fat,0.039245805,Household,151.4366,OUT046,1997,Small,Tier 1,Supermarket,1511.366
NCR50,20.2,Low Fat,0.01181025,Household,154.634,OUT013,1987,High,Tier 3,Supermarket,4287.752
NCQ02,12.6,Low Fat,0.007486838,Household,186.7556,OUT018,2009,Medium,Tier 3,Supermarket,2470.776588
NCH18,"",Low Fat,0.044444956,Household,245.2802,OUT027,1985,Medium,Tier 3,Supermarket,10072.8882
FDA39,"",Low Fat,0.0,Meat,39.5822,OUT019,1985,Small,Tier 1,Grocery Store,1979.11
NCM19,12.65,Low Fat,0.047504439,Others,111.4202,OUT017,2007,Medium,Tier 2,Supermarket,1479.938807
FDU46,10.3,Regular,0.011189235,Snack Foods,86.654,OUT017,2007,Medium,Tier 2,Supermarket,2423.512
FDR22,19.35,Regular,0.01863822,Snack Foods,110.2544,OUT018,2009,Medium,Tier 3,Supermarket,1677.816
FDN57,"",Low Fat,0.094957079,Snack Foods,143.5154,OUT019,1985,Small,Tier 1,Grocery Store,567.2616
FDC34,16.0,Regular,0.173027688,Snack Foods,155.2972,OUT049,1999,Medium,Tier 1,Supermarket,3583.3356
FDW57,8.31,Regular,0.116148596,Snack Foods,176.0028,OUT018,2009,Medium,Tier 3,Supermarket,4427.57
FDL57,15.1,Regular,0.067020992,Snack Foods,260.3304,OUT013,1987,High,Tier 3,Supermarket,5424.9384
FDL58,5.78,Regular,0.074451126,Snack Foods,264.5568,OUT018,2009,Medium,Tier 3,Supermarket,6327.7632
DRG01,"",Low Fat,0.078576075,Soft Drinks,78.467,OUT019,1985,Small,Tier 1,Grocery Store,229.701
DRF49,7.27,Low Fat,0.071222087,Soft Drinks,113.5518,OUT045,2002,Small,Tier 2,Supermarket,569.259
DRC36,13.0,Regular,0.0,Soft Drinks,173.6054,OUT013,1987,High,Tier 3,Supermarket,1751.054
DRF37,"",Low Fat,0.0,Soft Drinks,261.291,OUT019,1985,Small,Tier 1,Grocery Store,788.973
FDD11,12.85,Low Fat,0.030591255,Starchy Foods,251.404,OUT013,1987,High,Tier 3,Supermarket,2277.036
FDK48,7.445,Low Fat,0.037690731,Baking Goods,73.3354,OUT049,1999,Medium,Tier 1,Supermarket,451.4124
FDX60,14.35,Low Fat,0.080719435,Baking Goods,80.996,OUT049,1999,Medium,Tier 1,Supermarket,1255.276008
FDG24,7.975,Low Fat,0.014713909,Baking Goods,83.125,OUT017,2007,Medium,Tier 2,Supermarket,2579.975
FDV12,16.7,Regular,0.060998134,Baking Goods,97.2384,OUT045,2002,Small,Tier 2,Supermarket,1786.269408
FDZ60,20.5,Low Fat,0.119547387,Baking Goods,108.9596,OUT049,1999,Medium,Tier 1,Supermarket,539.298
FDX48,17.75,Regular,0.063416566,Baking Goods,154.6656,OUT010,1998,Medium,Tier 3,Grocery Store,308.9312
FDZ59,6.63,Regular,0.104232541,Baking Goods,166.75,OUT045,2002,Small,Tier 2,Supermarket,1160.830125
FDL24,10.3,Regular,0.02494708,Baking Goods,172.3422,OUT045,2002,Small,Tier 2,Supermarket,5690.5926
FDW35,"",Low Fat,0.011035524,Breads,42.1454,OUT027,1985,Medium,Tier 3,Supermarket,3819.066498
FDW11,"",Low Fat,0.048545853,Breads,60.1194,OUT027,1985,Medium,Tier 3,Supermarket,1114.5492
FDW47,15.0,Low Fat,0.046469277,Breads,123.8414,OUT045,2002,Small,Tier 2,Supermarket,1340.2554
FDM25,10.695,Regular,0.060615254,Breakfast,174.0712,OUT013,1987,High,Tier 3,Supermarket,2460.7968
FDP38,"",Low Fat,0.031946638,Canned,51.6008,OUT027,1985,Medium,Tier 3,Supermarket,1821.6288
FDQ13,11.1,Low Fat,0.010663189,Canned,82.3908,OUT045,2002,Small,Tier 2,Supermarket,1342.2528
FDQ13,11.1,Low Fat,0.010701801,Canned,83.5908,OUT017,2007,Medium,Tier 2,Supermarket,1002.08651
FDC26,10.195,Low Fat,0.126277921,Canned,112.1886,OUT013,1987,High,Tier 3,Supermarket,1200.950916
FDV37,13.0,Regular,0.083513874,Canned,198.9426,OUT046,1997,Small,Tier 1,Supermarket,2767.291566
FDR01,5.405,Regular,0.053730029,Canned,199.0742,OUT045,2002,Small,Tier 2,Supermarket,4777.7808
FDZ14,7.71,Regular,0.047662684,Dairy,121.0756,OUT049,1999,Medium,Tier 1,Supermarket,980.1675198
FDY15,18.25,Regular,0.17179432,Dairy,154.663,OUT017,2007,Medium,Tier 2,Supermarket,2659.871
FDC39,7.405,Low Fat,0.0,Dairy,206.9296,OUT049,1999,Medium,Tier 1,Supermarket,1685.545057
FDY14,10.3,Low Fat,0.070040195,Dairy,263.0226,OUT046,1997,Small,Tier 1,Supermarket,4229.1616
FDY02,"",Regular,0.153456703,Dairy,264.091,OUT019,1985,Small,Tier 1,Grocery Store,262.991
FDI15,13.8,Low Fat,0.141352562,Dairy,264.1884,OUT046,1997,Small,Tier 1,Supermarket,3179.8608
FDV16,7.75,Regular,0.082915017,Frozen Foods,34.9558,OUT035,2004,Small,Tier 2,Supermarket,645.1602
FDM04,9.195,Regular,0.04731256,Frozen Foods,50.7666,OUT018,2009,Medium,Tier 3,Supermarket,512.666
FDP04,"",Low Fat,0.02418438,Frozen Foods,64.2168,OUT019,1985,Small,Tier 1,Grocery Store,2655.300653
FDD16,20.5,Low Fat,0.036501185,Frozen Foods,75.8696,OUT018,2009,Medium,Tier 3,Supermarket,1648.646408
FDG04,13.1,Low Fat,0.006057667,Frozen Foods,188.0898,OUT013,1987,High,Tier 3,Supermarket,2587.175199
FDG04,"",Low Fat,0.006033353,Frozen Foods,188.3898,OUT027,1985,Medium,Tier 3,Supermarket,31224.72695
FDG16,15.25,Low Fat,0.089998959,Frozen Foods,215.1192,OUT045,2002,Small,Tier 2,Supermarket,2157.192
FDT56,16.0,Regular,0.115496216,Fruits and Vegetables,58.2246,OUT013,1987,High,Tier 3,Supermarket,1006.121088
FDR07,21.35,Low Fat,0.077743909,Fruits and Vegetables,96.1094,OUT046,1997,Small,Tier 1,Supermarket,2257.129259
FDU08,10.3,Low Fat,0.027357885,Fruits and Vegetables,99.1042,OUT049,1999,Medium,Tier 1,Supermarket,1092.227388
FDV07,9.5,Low Fat,0.031331581,Fruits and Vegetables,111.1228,OUT049,1999,Medium,Tier 1,Supermarket,663.1368
FDZ44,8.185,Low Fat,0.038721734,Fruits and Vegetables,115.8808,OUT035,2004,Small,Tier 2,Supermarket,1523.3504
FDJ20,20.7,Regular,0.100174939,Fruits and Vegetables,123.2388,OUT046,1997,Small,Tier 1,Supermarket,2806.147476
FDD20,14.15,Low Fat,0.0,Fruits and Vegetables,125.2046,OUT013,1987,High,Tier 3,Supermarket,1948.809599
FDA19,7.52,Low Fat,0.055213208,Fruits and Vegetables,129.5994,OUT049,1999,Medium,Tier 1,Supermarket,642.497
FDA08,"",Regular,0.087692636,Fruits and Vegetables,162.5526,OUT019,1985,Small,Tier 1,Grocery Store,328.9052
FDC45,"",Low Fat,0.135075924,Fruits and Vegetables,170.3106,OUT027,1985,Medium,Tier 3,Supermarket,3422.212
FDA31,7.1,Low Fat,0.110234793,Fruits and Vegetables,171.708,OUT045,2002,Small,Tier 2,Supermarket,3115.944
FDT32,"",Regular,0.065316099,Fruits and Vegetables,189.9214,OUT027,1985,Medium,Tier 3,Supermarket,5087.3778
DRI23,18.85,Low Fat,0.137196951,Hard Drinks,159.4578,OUT046,1997,Small,Tier 1,Supermarket,3306.357483
DRN47,12.1,Low Fat,0.016823566,Hard Drinks,178.566,OUT035,2004,Small,Tier 2,Supermarket,3775.086
NCY41,16.75,Low Fat,0.076164013,Health and Hygiene,34.0532,OUT017,2007,Medium,Tier 2,Supermarket,575.2512
NCY05,13.5,Low Fat,0.054944247,Health and Hygiene,36.3874,OUT013,1987,High,Tier 3,Supermarket,535.440591
NCN17,"",Low Fat,0.054672984,Health and Hygiene,101.0358,OUT027,1985,Medium,Tier 3,Supermarket,1848.002297
NCI29,8.6,Low Fat,0.032621545,Health and Hygiene,143.2154,OUT046,1997,Small,Tier 1,Supermarket,2127.231
NCO29,11.15,Low Fat,0.032306341,Health and Hygiene,166.3526,OUT049,1999,Medium,Tier 1,Supermarket,986.7156
NCN30,"",Low Fat,0.016910914,Household,96.641,OUT027,1985,Medium,Tier 3,Supermarket,1544.656
NCF30,17.0,Low Fat,0.126758324,Household,124.5362,OUT018,2009,Medium,Tier 3,Supermarket,1132.5258
NCQ42,"",Low Fat,0.039078047,Household,128.3678,OUT027,1985,Medium,Tier 3,Supermarket,3179.195
NCS30,5.945,Low Fat,0.093214866,Household,129.1652,OUT045,2002,Small,Tier 2,Supermarket,2841.6344
NCV06,11.3,Low Fat,0.066816565,Household,192.2478,OUT045,2002,Small,Tier 2,Supermarket,1356.2346
NCC19,6.57,Low Fat,0.096862255,Household,193.982,OUT035,2004,Small,Tier 2,Supermarket,2316.984
NCI42,18.75,Low Fat,0.010363586,Household,207.1954,OUT035,2004,Small,Tier 2,Supermarket,1667.1632
FDZ51,11.3,Regular,0.054775045,Meat,93.3094,OUT018,2009,Medium,Tier 3,Supermarket,1159.835842
FDO27,6.175,Regular,0.178928452,Meat,96.2752,OUT013,1987,High,Tier 3,Supermarket,642.0593088
FDK15,10.8,Low Fat,0.098413825,Meat,98.8042,OUT046,1997,Small,Tier 1,Supermarket,1141.781335
FDM03,12.65,Low Fat,0.123222078,Meat,107.6938,OUT049,1999,Medium,Tier 1,Supermarket,1457.68943
FDI07,12.35,Regular,0.033813351,Meat,198.1426,OUT049,1999,Medium,Tier 1,Supermarket,3757.1094
FDP15,15.2,Low Fat,0.08441738,Meat,258.233,OUT017,2007,Medium,Tier 2,Supermarket,4160.650096
NCN07,"",Low Fat,0.059432784,Others,133.0284,OUT019,1985,Small,Tier 1,Grocery Store,2238.299993
NCM31,6.095,Low Fat,0.08152738,Others,140.3154,OUT018,2009,Medium,Tier 3,Supermarket,1843.6002
NCL31,7.39,Low Fat,0.120770963,Others,143.447,OUT018,2009,Medium,Tier 3,Supermarket,2290.352
FDC58,10.195,Low Fat,0.041942318,Snack Foods,43.8428,OUT046,1997,Small,Tier 1,Supermarket,473.7959868
FDT22,10.395,Low Fat,0.112553853,Snack Foods,59.022,OUT018,2009,Medium,Tier 3,Supermarket,1378.206
FDI58,"",Regular,0.070362085,Snack Foods,95.112,OUT027,1985,Medium,Tier 3,Supermarket,1351.750733
FDT09,15.15,Regular,0.012288171,Snack Foods,129.9284,OUT045,2002,Small,Tier 2,Supermarket,2241.0828
FDN57,18.25,Low Fat,0.054318517,Snack Foods,140.9154,OUT049,1999,Medium,Tier 1,Supermarket,6381.693
FDU57,"",Regular,0.089120516,Snack Foods,149.8708,OUT027,1985,Medium,Tier 3,Supermarket,3611.2992
FDV22,14.85,Regular,0.009979271,Snack Foods,155.763,OUT018,2009,Medium,Tier 3,Supermarket,3129.26
FDJ58,"",Regular,0.104786172,Snack Foods,172.2764,OUT027,1985,Medium,Tier 3,Supermarket,1545.9876
FDA45,21.25,Low Fat,0.156012631,Snack Foods,177.337,OUT018,2009,Medium,Tier 3,Supermarket,2822.992
FDA21,13.65,Low Fat,0.036107198,Snack Foods,184.4924,OUT018,2009,Medium,Tier 3,Supermarket,5182.5872
FDY21,15.1,Low Fat,0.0,Snack Foods,197.211,OUT010,1998,Medium,Tier 3,Grocery Store,196.411
FDW22,9.695,Regular,0.030351816,Snack Foods,219.7114,OUT045,2002,Small,Tier 2,Supermarket,2257.908144
FDN09,14.15,Low Fat,0.035016754,Snack Foods,245.3828,OUT018,2009,Medium,Tier 3,Supermarket,1705.7796
DRG01,14.8,Low Fat,0.045061095,Soft Drinks,75.867,OUT018,2009,Medium,Tier 3,Supermarket,1212.658128
DRC25,5.73,Low Fat,0.045556681,Soft Drinks,85.3882,OUT018,2009,Medium,Tier 3,Supermarket,1288.323
DRB25,"",Low Fat,0.121615007,Soft Drinks,108.7938,OUT019,1985,Small,Tier 1,Grocery Store,894.5754532
DRZ11,8.85,Regular,0.112664944,Soft Drinks,123.5388,OUT046,1997,Small,Tier 1,Supermarket,1158.917483
DRG13,17.25,Low Fat,0.037155206,Soft Drinks,166.4526,OUT013,1987,High,Tier 3,Supermarket,3782.4098
DRG25,"",Low Fat,0.018957442,Soft Drinks,188.324,OUT027,1985,Medium,Tier 3,Supermarket,9934.040679
FDE23,17.6,Regular,0.053481818,Starchy Foods,47.806,OUT017,2007,Medium,Tier 2,Supermarket,1071.938
FDD47,7.6,Regular,0.238366442,Starchy Foods,171.8448,OUT010,1998,Medium,Tier 3,Grocery Store,852.224
FDW36,11.15,Low Fat,0.057254675,Baking Goods,104.0622,OUT017,2007,Medium,Tier 2,Supermarket,1276.322883
FDN12,15.6,Low Fat,0.081036436,Baking Goods,112.3544,OUT013,1987,High,Tier 3,Supermarket,2572.6512
FDS48,15.15,Low Fat,0.0,Baking Goods,149.3708,OUT049,1999,Medium,Tier 1,Supermarket,2489.264382
FDP48,"",Regular,0.043810028,Baking Goods,181.395,OUT027,1985,Medium,Tier 3,Supermarket,6042.135
FDA36,"",Low Fat,0.005638944,Baking Goods,184.9924,OUT027,1985,Medium,Tier 3,Supermarket,3146.5708
FDQ24,15.7,Low Fat,0.0,Baking Goods,250.6724,OUT049,1999,Medium,Tier 1,Supermarket,4211.045648
FDX59,10.195,Low Fat,0.086470378,Breads,33.6558,OUT010,1998,Medium,Tier 3,Grocery Store,377.4329691
FDN23,"",Regular,0.075142108,Breads,145.8444,OUT027,1985,Medium,Tier 3,Supermarket,3773.7544
FDQ11,5.695,Regular,0.067700925,Breads,256.5988,OUT046,1997,Small,Tier 1,Supermarket,2055.9904
FDN49,17.25,Regular,0.125734578,Breakfast,41.748,OUT018,2009,Medium,Tier 3,Supermarket,199.74
FDL25,"",Regular,0.130290904,Breakfast,92.9804,OUT027,1985,Medium,Tier 3,Supermarket,713.6369243
FDP13,8.1,Regular,0.134298156,Canned,40.448,OUT035,2004,Small,Tier 2,Supermarket,347.286528
FDW13,"",Low Fat,0.171383506,Canned,50.5324,OUT019,1985,Small,Tier 1,Grocery Store,207.7296
FDV49,10.0,Low Fat,0.025879577,Canned,265.2226,OUT045,2002,Small,Tier 2,Supermarket,5815.0972
FDR25,17.0,Regular,0.13973885,Canned,266.4884,OUT049,1999,Medium,Tier 1,Supermarket,4938.030052
FDT14,10.695,Regular,0.127986136,Dairy,120.344,OUT045,2002,Small,Tier 2,Supermarket,1415.786988
FDA14,16.1,Low Fat,0.065183228,Dairy,148.076,OUT046,1997,Small,Tier 1,Supermarket,1464.76
FDD40,20.25,Regular,0.014823358,Dairy,190.7162,OUT045,2002,Small,Tier 2,Supermarket,1154.4972
DRC27,13.8,Low Fat,0.058054117,Dairy,247.1802,OUT013,1987,High,Tier 3,Supermarket,3615.751966
FDE53,10.895,Low Fat,0.02685779,Frozen Foods,104.528,OUT013,1987,High,Tier 3,Supermarket,1252.715816
FDF29,"",Regular,0.019837655,Frozen Foods,128.131,OUT027,1985,Medium,Tier 3,Supermarket,1687.803
FDZ28,20.0,Regular,0.051482762,Frozen Foods,128.8678,OUT035,2004,Small,Tier 2,Supermarket,2706.2238
FDI53,8.895,Regular,0.137530409,Frozen Foods,162.5236,OUT013,1987,High,Tier 3,Supermarket,1532.386267
FDE44,14.65,Low Fat,0.172357491,Fruits and Vegetables,50.8692,OUT017,2007,Medium,Tier 2,Supermarket,788.3072
FDR08,"",Low Fat,0.065872936,Fruits and Vegetables,113.1886,OUT019,1985,Small,Tier 1,Grocery Store,111.1886
FDS32,17.75,Regular,0.029774711,Fruits and Vegetables,140.0838,OUT018,2009,Medium,Tier 3,Supermarket,2610.811823
FDU44,12.15,Regular,0.058663727,Fruits and Vegetables,164.1552,OUT018,2009,Medium,Tier 3,Supermarket,3249.104
FDX07,19.2,Regular,0.022918812,Fruits and Vegetables,183.995,OUT046,1997,Small,Tier 1,Supermarket,3885.9744
FDX20,7.365,Low Fat,0.042733625,Fruits and Vegetables,226.972,OUT018,2009,Medium,Tier 3,Supermarket,3848.324
FDW55,12.6,Regular,0.0,Fruits and Vegetables,250.8092,OUT018,2009,Medium,Tier 3,Supermarket,3349.807675
FDO20,"",Regular,0.151391113,Fruits and Vegetables,253.0382,OUT027,1985,Medium,Tier 3,Supermarket,1671.420435
FDY55,16.75,Low Fat,0.081485126,Fruits and Vegetables,258.0988,OUT045,2002,Small,Tier 2,Supermarket,8994.958
DRG11,6.385,Low Fat,0.14032811,Hard Drinks,109.1596,OUT010,1998,Medium,Tier 3,Grocery Store,107.8596
